Continent,Region/Country,Product,Variable,Year,Unit,Quantity
Asia,Armenia,Vino,Producción,2022,1000 hl,126.0
Asia,Armenia,Vino,Consumo,2023,1000 hl,90.0
Asia,Armenia,Vino,Exportaciones,2023,1000 hl,43.0
Asia,Armenia,Vino,Importaciones,2023,1000 hl,13.0
Asia,Armenia,Vino,Producción,2023,1000 hl,141.0
América,Aruba,Vino,Exportaciones,2013,1000 hl,4.0
América,Aruba,Vino,Importaciones,2013,1000 hl,30.0
América,Aruba,Vino,Producción,2013,1000 hl,0.0
América,Aruba,Vino,Exportaciones,2014,1000 hl,2.0
América,Aruba,Vino,Importaciones,2014,1000 hl,32.0
América,Aruba,Vino,Producción,2014,1000 hl,0.0
América,Aruba,Vino,Exportaciones,2015,1000 hl,1.0
América,Aruba,Vino,Importaciones,2015,1000 hl,34.0
América,Aruba,Vino,Producción,2015,1000 hl,0.0
América,Aruba,Vino,Exportaciones,2016,1000 hl,0.0
América,Aruba,Vino,Importaciones,2016,1000 hl,32.0
América,Aruba,Vino,Producción,2016,1000 hl,0.0
América,Aruba,Vino,Exportaciones,2017,1000 hl,2.0
América,Aruba,Vino,Importaciones,2017,1000 hl,34.0
América,Aruba,Vino,Producción,2017,1000 hl,0.0
América,Aruba,Vino,Exportaciones,2018,1000 hl,0.0
América,Aruba,Vino,Importaciones,2018,1000 hl,33.0
América,Aruba,Vino,Producción,2018,1000 hl,0.0
América,Aruba,Vino,Exportaciones,2019,1000 hl,0.0
América,Aruba,Vino,Importaciones,2019,1000 hl,36.0
América,Aruba,Vino,Producción,2019,1000 hl,0.0
América,Aruba,Vino,Exportaciones,2020,1000 hl,0.0
América,Aruba,Vino,Importaciones,2020,1000 hl,21.0
América,Aruba,Vino,Producción,2020,1000 hl,0.0
América,Aruba,Vino,Exportaciones,2021,1000 hl,0.0
América,Aruba,Vino,Importaciones,2021,1000 hl,30.0
América,Aruba,Vino,Producción,2021,1000 hl,0.0
América,Aruba,Vino,Exportaciones,2022,1000 hl,0.0
América,Aruba,Vino,Importaciones,2022,1000 hl,39.0
América,Aruba,Vino,Producción,2022,1000 hl,0.0
América,Aruba,Vino,Exportaciones,2023,1000 hl,0.0
América,Aruba,Vino,Importaciones,2023,1000 hl,34.0
Oceanía,Australia,Vino,Consumo,2013,1000 hl,5379.0
Oceanía,Australia,Vino,Exportaciones,2013,1000 hl,7111.0
Oceanía,Australia,Vino,Importaciones,2013,1000 hl,830.0
Oceanía,Australia,Vino,Producción,2013,1000 hl,12310.0
Oceanía,Australia,Vino,Consumo,2014,1000 hl,5418.0
Oceanía,Australia,Vino,Exportaciones,2014,1000 hl,7242.0
Oceanía,Australia,Vino,Importaciones,2014,1000 hl,818.0
Oceanía,Australia,Vino,Producción,2014,1000 hl,11863.0
Oceanía,Australia,Vino,Consumo,2015,1000 hl,5476.0
Oceanía,Australia,Vino,Exportaciones,2015,1000 hl,7435.0
Oceanía,Australia,Vino,Importaciones,2015,1000 hl,914.0
Oceanía,Australia,Vino,Producción,2015,1000 hl,11912.0
Oceanía,Australia,Vino,Consumo,2016,1000 hl,5380.0
Oceanía,Australia,Vino,Exportaciones,2016,1000 hl,7636.0
Oceanía,Australia,Vino,Importaciones,2016,1000 hl,867.0
Oceanía,Australia,Vino,Producción,2016,1000 hl,13100.0
Oceanía,Australia,Vino,Consumo,2017,1000 hl,5360.0
Oceanía,Australia,Vino,Exportaciones,2017,1000 hl,8176.0
Oceanía,Australia,Vino,Importaciones,2017,1000 hl,928.0
Oceanía,Australia,Vino,Producción,2017,1000 hl,13690.0
Oceanía,Australia,Vino,Consumo,2018,1000 hl,5272.0
Oceanía,Australia,Vino,Exportaciones,2018,1000 hl,8564.0
Oceanía,Australia,Vino,Importaciones,2018,1000 hl,992.0
Oceanía,Australia,Vino,Producción,2018,1000 hl,12740.0
Oceanía,Australia,Vino,Consumo,2019,1000 hl,5803.0
Oceanía,Australia,Vino,Exportaciones,2019,1000 hl,7477.0
Oceanía,Australia,Vino,Importaciones,2019,1000 hl,1002.0
Oceanía,Australia,Vino,Producción,2019,1000 hl,11970.0
Oceanía,Australia,Vino,Consumo,2020,1000 hl,5950.0
Oceanía,Australia,Vino,Exportaciones,2020,1000 hl,7459.0
Oceanía,Australia,Vino,Importaciones,2020,1000 hl,1046.0
Oceanía,Australia,Vino,Producción,2020,1000 hl,10900.0
Oceanía,Australia,Vino,Consumo,2021,1000 hl,5604.0
Oceanía,Australia,Vino,Exportaciones,2021,1000 hl,6190.0
Oceanía,Australia,Vino,Importaciones,2021,1000 hl,1051.0
Oceanía,Australia,Vino,Producción,2021,1000 hl,14820.0
Oceanía,Australia,Vino,Consumo,2022,1000 hl,5404.0
Oceanía,Australia,Vino,Exportaciones,2022,1000 hl,6226.0
Oceanía,Australia,Vino,Importaciones,2022,1000 hl,1083.0
Oceanía,Australia,Vino,Producción,2022,1000 hl,13070.0
Oceanía,Australia,Vino,Consumo,2023,1000 hl,5221.0
Oceanía,Australia,Vino,Exportaciones,2023,1000 hl,6070.0
Oceanía,Australia,Vino,Importaciones,2023,1000 hl,830.0
Oceanía,Australia,Vino,Producción,2023,1000 hl,9640.0
Europa,Austria,Vino,Consumo,2013,1000 hl,2803.0
Europa,Austria,Vino,Exportaciones,2013,1000 hl,470.0
Europa,Austria,Vino,Importaciones,2013,1000 hl,784.0
Europa,Austria,Vino,Producción,2013,1000 hl,2392.0
Europa,Austria,Vino,Consumo,2014,1000 hl,3001.0
Europa,Austria,Vino,Exportaciones,2014,1000 hl,497.0
Europa,Austria,Vino,Importaciones,2014,1000 hl,781.0
Europa,Austria,Vino,Producción,2014,1000 hl,1999.0
Europa,Austria,Vino,Consumo,2015,1000 hl,2375.0
Europa,Austria,Vino,Exportaciones,2015,1000 hl,486.0
Europa,Austria,Vino,Importaciones,2015,1000 hl,736.0
Europa,Austria,Vino,Producción,2015,1000 hl,2268.0
Europa,Austria,Vino,Consumo,2016,1000 hl,2423.0
Europa,Austria,Vino,Exportaciones,2016,1000 hl,485.0
Europa,Austria,Vino,Importaciones,2016,1000 hl,824.0
Europa,Austria,Vino,Producción,2016,1000 hl,1953.0
Europa,Austria,Vino,Consumo,2017,1000 hl,2415.0
Europa,Austria,Vino,Exportaciones,2017,1000 hl,481.0
Europa,Austria,Vino,Importaciones,2017,1000 hl,867.0
Europa,Austria,Vino,Producción,2017,1000 hl,2486.0
Europa,Austria,Vino,Consumo,2018,1000 hl,2353.0
Europa,Austria,Vino,Exportaciones,2018,1000 hl,526.0
Europa,Austria,Vino,Importaciones,2018,1000 hl,699.0
Europa,Austria,Vino,Producción,2018,1000 hl,2753.0
Europa,Austria,Vino,Consumo,2019,1000 hl,2256.0
Europa,Austria,Vino,Exportaciones,2019,1000 hl,608.0
Europa,Austria,Vino,Importaciones,2019,1000 hl,484.0
Europa,Austria,Vino,Producción,2019,1000 hl,2465.0
Europa,Austria,Vino,Consumo,2020,1000 hl,2306.0
Europa,Austria,Vino,Exportaciones,2020,1000 hl,667.0
Europa,Austria,Vino,Importaciones,2020,1000 hl,718.0
Europa,Austria,Vino,Producción,2020,1000 hl,2398.0
Europa,Austria,Vino,Consumo,2021,1000 hl,2360.0
Europa,Austria,Vino,Exportaciones,2021,1000 hl,690.0
Europa,Austria,Vino,Importaciones,2021,1000 hl,750.0
Europa,Austria,Vino,Producción,2021,1000 hl,2460.0
Europa,Austria,Vino,Consumo,2022,1000 hl,2350.0
Europa,Austria,Vino,Exportaciones,2022,1000 hl,660.0
Europa,Austria,Vino,Importaciones,2022,1000 hl,700.0
Europa,Austria,Vino,Producción,2022,1000 hl,2527.0
Europa,Austria,Vino,Consumo,2023,1000 hl,2300.0
Europa,Austria,Vino,Exportaciones,2023,1000 hl,650.0
Europa,Austria,Vino,Importaciones,2023,1000 hl,700.0
Europa,Austria,Vino,Producción,2023,1000 hl,2362.0
Asia,Azerbaiyán,Vino,Consumo,2013,1000 hl,59.0
Asia,Azerbaiyán,Vino,Exportaciones,2013,1000 hl,38.0
Asia,Azerbaiyán,Vino,Importaciones,2013,1000 hl,3.0
Asia,Azerbaiyán,Vino,Producción,2013,1000 hl,84.0
Asia,Azerbaiyán,Vino,Consumo,2014,1000 hl,58.0
Asia,Azerbaiyán,Vino,Exportaciones,2014,1000 hl,35.0
Asia,Azerbaiyán,Vino,Importaciones,2014,1000 hl,2.0
Asia,Azerbaiyán,Vino,Producción,2014,1000 hl,100.0
Asia,Azerbaiyán,Vino,Consumo,2015,1000 hl,85.0
Asia,Azerbaiyán,Vino,Exportaciones,2015,1000 hl,1.0
Asia,Azerbaiyán,Vino,Importaciones,2015,1000 hl,1.0
Asia,Azerbaiyán,Vino,Producción,2015,1000 hl,104.0
Asia,Azerbaiyán,Vino,Consumo,2016,1000 hl,106.0
Asia,Azerbaiyán,Vino,Exportaciones,2016,1000 hl,1.0
Asia,Azerbaiyán,Vino,Importaciones,2016,1000 hl,4.0
Asia,Azerbaiyán,Vino,Producción,2016,1000 hl,105.0
Asia,Azerbaiyán,Vino,Consumo,2017,1000 hl,95.0
Asia,Azerbaiyán,Vino,Exportaciones,2017,1000 hl,37.0
Asia,Azerbaiyán,Vino,Importaciones,2017,1000 hl,7.0
Asia,Azerbaiyán,Vino,Producción,2017,1000 hl,113.0
Asia,Azerbaiyán,Vino,Consumo,2018,1000 hl,89.0
Asia,Azerbaiyán,Vino,Exportaciones,2018,1000 hl,66.0
Asia,Azerbaiyán,Vino,Importaciones,2018,1000 hl,3.0
Asia,Azerbaiyán,Vino,Producción,2018,1000 hl,157.0
Asia,Azerbaiyán,Vino,Consumo,2019,1000 hl,68.0
Asia,Azerbaiyán,Vino,Exportaciones,2019,1000 hl,53.0
Asia,Azerbaiyán,Vino,Importaciones,2019,1000 hl,4.0
Asia,Azerbaiyán,Vino,Producción,2019,1000 hl,88.0
Asia,Azerbaiyán,Vino,Consumo,2020,1000 hl,55.0
Asia,Azerbaiyán,Vino,Exportaciones,2020,1000 hl,23.0
Asia,Azerbaiyán,Vino,Importaciones,2020,1000 hl,4.0
Asia,Azerbaiyán,Vino,Producción,2020,1000 hl,90.0
Asia,Azerbaiyán,Vino,Consumo,2021,1000 hl,75.0
Asia,Azerbaiyán,Vino,Exportaciones,2021,1000 hl,26.0
Asia,Azerbaiyán,Vino,Importaciones,2021,1000 hl,4.0
Asia,Azerbaiyán,Vino,Producción,2021,1000 hl,101.0
Asia,Azerbaiyán,Vino,Consumo,2022,1000 hl,85.0
Asia,Azerbaiyán,Vino,Exportaciones,2022,1000 hl,30.0
Asia,Azerbaiyán,Vino,Importaciones,2022,1000 hl,5.0
Asia,Azerbaiyán,Vino,Producción,2022,1000 hl,117.0
Asia,Azerbaiyán,Vino,Consumo,2023,1000 hl,74.0
Asia,Azerbaiyán,Vino,Exportaciones,2023,1000 hl,30.0
Asia,Azerbaiyán,Vino,Importaciones,2023,1000 hl,7.0
Asia,Azerbaiyán,Vino,Producción,2023,1000 hl,111.0
América,Bahamas,Vino,Consumo,2013,1000 hl,33.0
América,Bahamas,Vino,Exportaciones,2013,1000 hl,0.0
América,Bahamas,Vino,Importaciones,2013,1000 hl,28.0
América,Bahamas,Vino,Producción,2013,1000 hl,0.0
América,Bahamas,Vino,Consumo,2014,1000 hl,31.0
América,Bahamas,Vino,Exportaciones,2014,1000 hl,0.0
América,Bahamas,Vino,Importaciones,2014,1000 hl,33.0
América,Bahamas,Vino,Producción,2014,1000 hl,0.0
América,Bahamas,Vino,Consumo,2015,1000 hl,36.0
América,Bahamas,Vino,Exportaciones,2015,1000 hl,0.0
América,Bahamas,Vino,Importaciones,2015,1000 hl,39.0
América,Bahamas,Vino,Producción,2015,1000 hl,0.0
América,Bahamas,Vino,Consumo,2016,1000 hl,38.0
América,Bahamas,Vino,Exportaciones,2016,1000 hl,1.0
América,Bahamas,Vino,Importaciones,2016,1000 hl,38.0
América,Bahamas,Vino,Producción,2016,1000 hl,0.0
América,Bahamas,Vino,Consumo,2017,1000 hl,35.0
América,Bahamas,Vino,Exportaciones,2017,1000 hl,0.0
América,Bahamas,Vino,Importaciones,2017,1000 hl,34.0
América,Bahamas,Vino,Producción,2017,1000 hl,0.0
América,Bahamas,Vino,Consumo,2018,1000 hl,36.0
América,Bahamas,Vino,Exportaciones,2018,1000 hl,0.0
América,Bahamas,Vino,Importaciones,2018,1000 hl,37.0
América,Bahamas,Vino,Producción,2018,1000 hl,0.0
América,Bahamas,Vino,Consumo,2019,1000 hl,37.0
América,Bahamas,Vino,Exportaciones,2019,1000 hl,0.0
América,Bahamas,Vino,Importaciones,2019,1000 hl,41.0
América,Bahamas,Vino,Producción,2019,1000 hl,0.0
América,Bahamas,Vino,Consumo,2020,1000 hl,38.0
América,Bahamas,Vino,Exportaciones,2020,1000 hl,0.0
América,Bahamas,Vino,Importaciones,2020,1000 hl,35.0
América,Bahamas,Vino,Producción,2020,1000 hl,0.0
América,Bahamas,Vino,Consumo,2021,1000 hl,35.0
América,Bahamas,Vino,Exportaciones,2021,1000 hl,0.0
América,Bahamas,Vino,Importaciones,2021,1000 hl,36.0
América,Bahamas,Vino,Producción,2021,1000 hl,0.0
América,Bahamas,Vino,Consumo,2022,1000 hl,48.0
América,Bahamas,Vino,Exportaciones,2022,1000 hl,0.0
América,Bahamas,Vino,Importaciones,2022,1000 hl,60.0
América,Bahamas,Vino,Producción,2022,1000 hl,0.0
América,Bahamas,Vino,Consumo,2023,1000 hl,39.0
América,Bahamas,Vino,Exportaciones,2023,1000 hl,0.0
Asia,Bangladés,Vino,Consumo,2013,1000 hl,1.0
Asia,Bangladés,Vino,Importaciones,2013,1000 hl,1.0
Asia,Bangladés,Vino,Producción,2013,1000 hl,0.0
Asia,Bangladés,Vino,Consumo,2014,1000 hl,2.0
Asia,Bangladés,Vino,Importaciones,2014,1000 hl,3.0
Asia,Bangladés,Vino,Producción,2014,1000 hl,0.0
Asia,Bangladés,Vino,Consumo,2015,1000 hl,2.0
Asia,Bangladés,Vino,Importaciones,2015,1000 hl,1.0
Asia,Bangladés,Vino,Producción,2015,1000 hl,0.0
Asia,Bangladés,Vino,Consumo,2016,1000 hl,1.0
Asia,Bangladés,Vino,Importaciones,2016,1000 hl,1.0
Asia,Bangladés,Vino,Producción,2016,1000 hl,0.0
Asia,Bangladés,Vino,Consumo,2017,1000 hl,1.0
Asia,Bangladés,Vino,Importaciones,2017,1000 hl,0.0
Asia,Bangladés,Vino,Producción,2017,1000 hl,0.0
Asia,Bangladés,Vino,Consumo,2018,1000 hl,1.0
Asia,Bangladés,Vino,Importaciones,2018,1000 hl,1.0
Asia,Bangladés,Vino,Producción,2018,1000 hl,0.0
Asia,Bangladés,Vino,Consumo,2019,1000 hl,1.0
Asia,Bangladés,Vino,Importaciones,2019,1000 hl,1.0
Asia,Bangladés,Vino,Producción,2019,1000 hl,0.0
Asia,Bangladés,Vino,Consumo,2020,1000 hl,1.0
Asia,Bangladés,Vino,Importaciones,2020,1000 hl,1.0
Asia,Bangladés,Vino,Producción,2020,1000 hl,0.0
Asia,Bangladés,Vino,Consumo,2021,1000 hl,1.0
Asia,Bangladés,Vino,Importaciones,2021,1000 hl,1.0
Asia,Bangladés,Vino,Producción,2021,1000 hl,0.0
Asia,Bangladés,Vino,Consumo,2022,1000 hl,1.0
Asia,Bangladés,Vino,Importaciones,2022,1000 hl,2.0
Asia,Bangladés,Vino,Producción,2022,1000 hl,0.0
Asia,Bangladés,Vino,Consumo,2023,1000 hl,1.0
América,Barbados,Vino,Consumo,2013,1000 hl,23.0
América,Barbados,Vino,Exportaciones,2013,1000 hl,0.0
América,Barbados,Vino,Importaciones,2013,1000 hl,24.0
América,Barbados,Vino,Producción,2013,1000 hl,0.0
América,Barbados,Vino,Consumo,2014,1000 hl,23.0
América,Barbados,Vino,Exportaciones,2014,1000 hl,0.0
América,Barbados,Vino,Importaciones,2014,1000 hl,23.0
América,Barbados,Vino,Producción,2014,1000 hl,0.0
América,Barbados,Vino,Consumo,2015,1000 hl,29.0
América,Barbados,Vino,Exportaciones,2015,1000 hl,0.0
América,Barbados,Vino,Importaciones,2015,1000 hl,36.0
América,Barbados,Vino,Producción,2015,1000 hl,0.0
América,Barbados,Vino,Consumo,2016,1000 hl,34.0
América,Barbados,Vino,Exportaciones,2016,1000 hl,0.0
América,Barbados,Vino,Importaciones,2016,1000 hl,34.0
América,Barbados,Vino,Producción,2016,1000 hl,0.0
América,Barbados,Vino,Consumo,2017,1000 hl,29.0
América,Barbados,Vino,Exportaciones,2017,1000 hl,1.0
América,Barbados,Vino,Importaciones,2017,1000 hl,27.0
América,Barbados,Vino,Producción,2017,1000 hl,0.0
América,Barbados,Vino,Consumo,2018,1000 hl,27.0
América,Barbados,Vino,Exportaciones,2018,1000 hl,1.0
América,Barbados,Vino,Importaciones,2018,1000 hl,29.0
América,Barbados,Vino,Producción,2018,1000 hl,0.0
América,Barbados,Vino,Consumo,2019,1000 hl,27.0
América,Barbados,Vino,Exportaciones,2019,1000 hl,0.0
América,Barbados,Vino,Importaciones,2019,1000 hl,27.0
América,Barbados,Vino,Producción,2019,1000 hl,0.0
América,Barbados,Vino,Consumo,2020,1000 hl,26.0
América,Barbados,Vino,Exportaciones,2020,1000 hl,0.0
América,Barbados,Vino,Importaciones,2020,1000 hl,20.0
América,Barbados,Vino,Producción,2020,1000 hl,0.0
América,Barbados,Vino,Consumo,2021,1000 hl,20.0
América,Barbados,Vino,Exportaciones,2021,1000 hl,0.0
América,Barbados,Vino,Importaciones,2021,1000 hl,20.0
América,Barbados,Vino,Producción,2021,1000 hl,0.0
América,Barbados,Vino,Consumo,2022,1000 hl,26.0
América,Barbados,Vino,Exportaciones,2022,1000 hl,0.0
América,Barbados,Vino,Importaciones,2022,1000 hl,33.0
América,Barbados,Vino,Producción,2022,1000 hl,0.0
América,Barbados,Vino,Consumo,2023,1000 hl,25.0
América,Barbados,Vino,Exportaciones,2023,1000 hl,0.0
Asia,Baréin,Vino,Consumo,2013,1000 hl,16.0
Asia,Baréin,Vino,Exportaciones,2013,1000 hl,0.0
Asia,Baréin,Vino,Importaciones,2013,1000 hl,25.0
Asia,Baréin,Vino,Producción,2013,1000 hl,0.0
Asia,Baréin,Vino,Consumo,2014,1000 hl,19.0
Asia,Baréin,Vino,Exportaciones,2014,1000 hl,0.0
Asia,Baréin,Vino,Importaciones,2014,1000 hl,13.0
Asia,Baréin,Vino,Producción,2014,1000 hl,0.0
Asia,Baréin,Vino,Consumo,2015,1000 hl,14.0
Asia,Baréin,Vino,Exportaciones,2015,1000 hl,0.0
Asia,Baréin,Vino,Importaciones,2015,1000 hl,15.0
Asia,Baréin,Vino,Producción,2015,1000 hl,0.0
Asia,Baréin,Vino,Consumo,2016,1000 hl,13.0
Asia,Baréin,Vino,Exportaciones,2016,1000 hl,0.0
Asia,Baréin,Vino,Importaciones,2016,1000 hl,12.0
Asia,Baréin,Vino,Producción,2016,1000 hl,0.0
Asia,Baréin,Vino,Consumo,2017,1000 hl,21.0
Asia,Baréin,Vino,Exportaciones,2017,1000 hl,0.0
Asia,Baréin,Vino,Importaciones,2017,1000 hl,29.0
Asia,Baréin,Vino,Producción,2017,1000 hl,0.0
Asia,Baréin,Vino,Consumo,2018,1000 hl,21.0
Asia,Baréin,Vino,Exportaciones,2018,1000 hl,0.0
Asia,Baréin,Vino,Importaciones,2018,1000 hl,13.0
Asia,Baréin,Vino,Producción,2018,1000 hl,0.0
Asia,Baréin,Vino,Consumo,2019,1000 hl,13.0
Asia,Baréin,Vino,Exportaciones,2019,1000 hl,1.0
Asia,Baréin,Vino,Importaciones,2019,1000 hl,13.0
Asia,Baréin,Vino,Producción,2019,1000 hl,0.0
Asia,Baréin,Vino,Consumo,2020,1000 hl,15.0
Asia,Baréin,Vino,Exportaciones,2020,1000 hl,2.0
Asia,Baréin,Vino,Importaciones,2020,1000 hl,19.0
Asia,Baréin,Vino,Producción,2020,1000 hl,0.0
Asia,Baréin,Vino,Consumo,2021,1000 hl,14.0
Asia,Baréin,Vino,Exportaciones,2021,1000 hl,1.0
Asia,Baréin,Vino,Importaciones,2021,1000 hl,12.0
Asia,Baréin,Vino,Producción,2021,1000 hl,0.0
Asia,Baréin,Vino,Consumo,2022,1000 hl,16.0
Asia,Baréin,Vino,Exportaciones,2022,1000 hl,2.0
Asia,Baréin,Vino,Importaciones,2022,1000 hl,23.0
Asia,Baréin,Vino,Producción,2022,1000 hl,0.0
Asia,Baréin,Vino,Consumo,2023,1000 hl,16.0
Asia,Baréin,Vino,Exportaciones,2023,1000 hl,2.0
Asia,Baréin,Vino,Importaciones,2023,1000 hl,18.0
Europa,Bélgica,Vino,Consumo,2013,1000 hl,2886.0
Europa,Bélgica,Vino,Exportaciones,2013,1000 hl,292.0
Europa,Bélgica,Vino,Importaciones,2013,1000 hl,3166.0
Europa,Bélgica,Vino,Producción,2013,1000 hl,6.0
Europa,Bélgica,Vino,Consumo,2014,1000 hl,2666.0
Europa,Bélgica,Vino,Exportaciones,2014,1000 hl,314.0
Europa,Bélgica,Vino,Importaciones,2014,1000 hl,3118.0
Europa,Bélgica,Vino,Producción,2014,1000 hl,7.0
Europa,Bélgica,Vino,Consumo,2015,1000 hl,2966.0
Europa,Bélgica,Vino,Exportaciones,2015,1000 hl,342.0
Europa,Bélgica,Vino,Importaciones,2015,1000 hl,3110.0
Europa,Bélgica,Vino,Producción,2015,1000 hl,10.0
Europa,Bélgica,Vino,Consumo,2016,1000 hl,2802.0
Europa,Bélgica,Vino,Exportaciones,2016,1000 hl,301.0
Europa,Bélgica,Vino,Importaciones,2016,1000 hl,3120.0
Europa,Bélgica,Vino,Producción,2016,1000 hl,8.0
Europa,Bélgica,Vino,Consumo,2017,1000 hl,2818.0
Europa,Bélgica,Vino,Exportaciones,2017,1000 hl,342.0
Europa,Bélgica,Vino,Importaciones,2017,1000 hl,3142.0
Europa,Bélgica,Vino,Producción,2017,1000 hl,9.0
Europa,Bélgica,Vino,Consumo,2018,1000 hl,2735.0
Europa,Bélgica,Vino,Exportaciones,2018,1000 hl,388.0
Europa,Bélgica,Vino,Importaciones,2018,1000 hl,3030.0
Europa,Bélgica,Vino,Producción,2018,1000 hl,20.0
Europa,Bélgica,Vino,Consumo,2019,1000 hl,2659.0
Europa,Bélgica,Vino,Exportaciones,2019,1000 hl,436.0
Europa,Bélgica,Vino,Importaciones,2019,1000 hl,3078.0
Europa,Bélgica,Vino,Producción,2019,1000 hl,15.0
Europa,Bélgica,Vino,Consumo,2020,1000 hl,2655.0
Europa,Bélgica,Vino,Exportaciones,2020,1000 hl,473.0
Europa,Bélgica,Vino,Importaciones,2020,1000 hl,3109.0
Europa,Bélgica,Vino,Producción,2020,1000 hl,18.0
Europa,Bélgica,Vino,Consumo,2021,1000 hl,2382.0
Europa,Bélgica,Vino,Exportaciones,2021,1000 hl,1431.0
Europa,Bélgica,Vino,Importaciones,2021,1000 hl,3529.0
Europa,Bélgica,Vino,Producción,2021,1000 hl,13.0
Europa,Bélgica,Vino,Consumo,2022,1000 hl,2066.0
Europa,Bélgica,Vino,Exportaciones,2022,1000 hl,1404.0
Europa,Bélgica,Vino,Importaciones,2022,1000 hl,3394.0
Europa,Bélgica,Vino,Producción,2022,1000 hl,30.0
Europa,Bélgica,Vino,Consumo,2023,1000 hl,1831.0
Europa,Bélgica,Vino,Exportaciones,2023,1000 hl,1421.0
Europa,Bélgica,Vino,Importaciones,2023,1000 hl,3029.0
Europa,Bélgica,Vino,Producción,2023,1000 hl,34.0
Europa,Belgium and Luxemburg,Vino,Importaciones,2013,1000 hl,0.0
Europa,Belgium and Luxemburg,Vino,Producción,2013,1000 hl,0.0
Europa,Belgium and Luxemburg,Vino,Importaciones,2014,1000 hl,0.0
Europa,Belgium and Luxemburg,Vino,Producción,2014,1000 hl,0.0
Europa,Belgium and Luxemburg,Vino,Importaciones,2015,1000 hl,0.0
Europa,Belgium and Luxemburg,Vino,Producción,2015,1000 hl,0.0
Europa,Belgium and Luxemburg,Vino,Importaciones,2016,1000 hl,0.0
Europa,Belgium and Luxemburg,Vino,Producción,2016,1000 hl,0.0
Europa,Belgium and Luxemburg,Vino,Importaciones,2017,1000 hl,0.0
Europa,Belgium and Luxemburg,Vino,Producción,2017,1000 hl,0.0
Europa,Belgium and Luxemburg,Vino,Importaciones,2018,1000 hl,0.0
Europa,Belgium and Luxemburg,Vino,Producción,2018,1000 hl,0.0
Europa,Belgium and Luxemburg,Vino,Importaciones,2019,1000 hl,0.0
